ts_event,publisher_id,product_id,open,high,low,close,volume
1641235980000000000,2,7085,76425000000,76465000000,76425000000,76455000000,1063
1641235980000000000,2,2391,253700000000,253810000000,253680000000,253810000000,670
1641235980000000000,2,11291,52480000000,52485000000,52480000000,52485000000,2206
1641235980000000000,2,2920,57000000000,57010000000,57000000000,57010000000,273
1641236040000000000,2,2920,57010000000,57030000000,57010000000,57025000000,866
1641236040000000000,2,11291,52490000000,52500000000,52490000000,52500000000,13030
1641236040000000000,2,6978,176610000000,176690000000,176610000000,176690000000,226
1641236040000000000,2,5966,170840000000,170880000000,170840000000,170880000000,370
1641236040000000000,2,8216,161760000000,161820000000,161760000000,161820000000,2172
1641236040000000000,2,1018,207980000000,208100000000,207970000000,208050000000,781
1641236040000000000,2,10930,221270000000,221360000000,221270000000,221340000000,869
1641236040000000000,2,11317,52910000000,52910000000,52910000000,52910000000,802
1641236040000000000,2,11438,144060000000,144130000000,144060000000,144120000000,2879
1641236040000000000,2,508,225260000000,225260000000,225170000000,225260000000,1312
1641236040000000000,2,1763,206210000000,206310000000,206210000000,206310000000,69
1641236040000000000,2,7085,76450000000,76460000000,76445000000,76450000000,2268
1641236040000000000,2,4941,406710000000,406780000000,406710000000,406770000000,126
1641236040000000000,2,4755,397070000000,397360000000,397070000000,397340000000,366
1641236040000000000,2,7119,333620000000,333830000000,333560000000,333800000000,14032
1641236040000000000,2,6189,58890000000,58895000000,58890000000,58895000000,1251
1641236040000000000,2,7407,163650000000,163740000000,163620000000,163730000000,1335
1641236040000000000,2,2556,118970000000,119010000000,118970000000,119010000000,1381
1641236040000000000,2,986,167950000000,168000000000,167950000000,167960000000,818
1641236040000000000,2,27,182560000000,182560000000,182470000000,182520000000,16007
1641236040000000000,2,6741,267260000000,267370000000,267260000000,267340000000,47
1641236040000000000,2,10579,155215000000,155310000000,155215000000,155310000000,446
1641236040000000000,2,5321,135880000000,135900000000,135880000000,135900000000,861
1641236040000000000,2,5621,52965000000,52975000000,52965000000,52965000000,7013
1641236040000000000,2,2429,62985000000,62995000000,62985000000,62985000000,2196
1641236040000000000,2,2391,253880000000,253960000000,253830000000,253890000000,1909
1641236040000000000,2,10806,498850000000,499250000000,498850000000,499230000000,432
1641236040000000000,2,5099,206280000000,206390000000,206280000000,206390000000,292
1641236040000000000,2,2807,156170000000,156250000000,156160000000,156220000000,1545
1641236040000000000,2,5993,161690000000,161780000000,161690000000,161760000000,1195
1641236100000000000,2,11317,52915000000,52955000000,52915000000,52940000000,8165
1641236100000000000,2,6189,58900000000,58915000000,58895000000,58915000000,4333
1641236100000000000,2,7119,333800000000,333900000000,333770000000,333780000000,5818
1641236100000000000,2,27,182520000000,182570000000,182475000000,182570000000,19576
1641236100000000000,2,8216,161830000000,161860000000,161820000000,161860000000,2021
1641236100000000000,2,4755,397350000000,397400000000,397280000000,397390000000,697
1641236100000000000,2,10806,499330000000,499340000000,499230000000,499270000000,924
1641236100000000000,2,7085,76460000000,76460000000,76445000000,76450000000,1657
1641236100000000000,2,986,167990000000,168110000000,167990000000,168110000000,299
1641236100000000000,2,5321,135910000000,135930000000,135910000000,135915000000,760
1641236100000000000,2,11291,52500000000,52510000000,52490000000,52490000000,3474
1641236100000000000,2,2920,57040000000,57050000000,57040000000,57050000000,300
1641236100000000000,2,6741,267420000000,267420000000,267160000000,267190000000,1126
1641236100000000000,2,4941,406880000000,407000000000,406880000000,406920000000,1225
1641236100000000000,2,11438,144140000000,144140000000,144120000000,144130000000,1872
1641236100000000000,2,6978,176690000000,176730000000,176690000000,176700000000,346
1641236100000000000,2,2556,119040000000,119090000000,119040000000,119090000000,4113
1641236100000000000,2,7407,163770000000,163790000000,163740000000,163780000000,709
1641236100000000000,2,10930,221360000000,221400000000,221310000000,221310000000,904
1641236100000000000,2,2807,156230000000,156330000000,156230000000,156270000000,1254
1641236100000000000,2,1018,208060000000,208200000000,208050000000,208200000000,319
1641236100000000000,2,10579,155320000000,155330000000,155320000000,155330000000,107
1641236100000000000,2,5993,161780000000,161820000000,161780000000,161820000000,1211
1641236100000000000,2,5099,206405000000,206430000000,206340000000,206380000000,2549
1641236100000000000,2,5966,170890000000,170890000000,170860000000,170860000000,442
1641236100000000000,2,2391,253850000000,253990000000,253850000000,253940000000,702
1641236100000000000,2,2429,62990000000,63020000000,62990000000,63020000000,17657
1641236100000000000,2,5621,52965000000,52965000000,52950000000,52955000000,10456
1641236100000000000,2,1763,206310000000,206320000000,206300000000,206320000000,126
1641236100000000000,2,508,225210000000,225320000000,225210000000,225300000000,636
1641236160000000000,2,11291,52485000000,52485000000,52485000000,52485000000,300
1641236160000000000,2,6978,176760000000,176770000000,176740000000,176770000000,315
1641236160000000000,2,5621,52955000000,52965000000,52945000000,52960000000,8975
1641236160000000000,2,5966,170850000000,170860000000,170820000000,170830000000,1095
1641236160000000000,2,4941,406920000000,406930000000,406855000000,406900000000,57
1641236160000000000,2,5993,161830000000,161830000000,161790000000,161800000000,1288
1641236160000000000,2,7407,163780000000,163780000000,163740000000,163760000000,415
1641236160000000000,2,11317,52955000000,52955000000,52925000000,52925000000,3193
1641236160000000000,2,7085,76440000000,76440000000,76430000000,76430000000,657
1641236160000000000,2,10806,499250000000,499300000000,499140000000,499190000000,1039
1641236160000000000,2,11438,144150000000,144160000000,144140000000,144160000000,158
1641236160000000000,2,4755,397440000000,397490000000,397330000000,397400000000,571
1641236160000000000,2,27,182565000000,182620000000,182540000000,182620000000,18899
1641236160000000000,2,7119,333790000000,333790000000,333620000000,333690000000,3904
1641236160000000000,2,6189,58910000000,58910000000,58900000000,58900000000,4884
1641236160000000000,2,2807,156270000000,156330000000,156230000000,156300000000,2027
1641236160000000000,2,2556,119090000000,119090000000,119020000000,119060000000,3125
1641236160000000000,2,2920,57055000000,57080000000,57040000000,57080000000,1165
1641236160000000000,2,10579,155355000000,155370000000,155355000000,155370000000,14
1641236160000000000,2,508,225310000000,225310000000,225200000000,225200000000,1090
1641236160000000000,2,1763,206380000000,206520000000,206380000000,206520000000,230
1641236160000000000,2,5321,135910000000,135950000000,135900000000,135950000000,652
1641236160000000000,2,2429,63015000000,63015000000,62980000000,62980000000,5434
1641236160000000000,2,2391,253910000000,253910000000,253780000000,253870000000,852
1641236160000000000,2,986,168150000000,168150000000,167950000000,168010000000,1586
1641236160000000000,2,5099,206380000000,206420000000,206320000000,206420000000,5962
1641236160000000000,2,8216,161850000000,161860000000,161810000000,161810000000,2205
1641236160000000000,2,1018,208255000000,208330000000,208190000000,208330000000,934
1641236160000000000,2,10930,221360000000,221390000000,221350000000,221390000000,419
1641236220000000000,2,1018,208310000000,208350000000,208310000000,208340000000,136
1641236220000000000,2,4941,406845000000,406910000000,406770000000,406770000000,1000
1641236220000000000,2,5966,170840000000,170845000000,170820000000,170820000000,1019
1641236220000000000,2,10806,499050000000,499050000000,498830000000,498830000000,168
1641236220000000000,2,11438,144150000000,144160000000,144140000000,144160000000,1125
1641236220000000000,2,11291,52485000000,52485000000,52475000000,52475000000,2848
1641236220000000000,2,10579,155335000000,155345000000,155335000000,155345000000,22
1641236220000000000,2,2920,57070000000,57085000000,57070000000,57080000000,719
1641236220000000000,2,2556,119050000000,119050000000,119030000000,119030000000,2002
1641236220000000000,2,5993,161800000000,161830000000,161770000000,161830000000,1807
1641236220000000000,2,10930,221390000000,221410000000,221390000000,221400000000,341
1641236220000000000,2,7119,333720000000,333730000000,333550000000,333580000000,2841
1641236220000000000,2,5099,206460000000,206460000000,206260000000,206260000000,4314
1641236220000000000,2,5321,135945000000,135945000000,135880000000,135890000000,1021
1641236220000000000,2,7407,163740000000,163740000000,163690000000,163730000000,1136
1641236220000000000,2,2807,156290000000,156310000000,156280000000,156310000000,1663
1641236220000000000,2,2429,62990000000,62995000000,62985000000,62985000000,2888
1641236220000000000,2,1763,206500000000,206550000000,206490000000,206490000000,460
1641236220000000000,2,6978,176790000000,176790000000,176740000000,176740000000,166
1641236220000000000,2,6741,267210000000,267210000000,267210000000,267210000000,50
1641236220000000000,2,11317,52920000000,52920000000,52860000000,52860000000,3889
1641236220000000000,2,6189,58890000000,58890000000,58890000000,58890000000,1857
1641236220000000000,2,27,182610000000,182610000000,182510000000,182530000000,14452
1641236220000000000,2,8216,161810000000,161810000000,161800000000,161810000000,887
1641236220000000000,2,4755,397350000000,397390000000,397320000000,397390000000,968
1641236220000000000,2,7085,76425000000,76430000000,76420000000,76420000000,978
1641236220000000000,2,2391,253820000000,253820000000,253760000000,253760000000,521
1641236220000000000,2,5621,52955000000,52960000000,52950000000,52955000000,2152
1641236220000000000,2,508,225200000000,225240000000,225200000000,225240000000,450
1641236280000000000,2,2920,57090000000,57090000000,57080000000,57080000000,511
1641236280000000000,2,1763,206530000000,206530000000,206530000000,206530000000,1
1641236280000000000,2,5321,135880000000,135890000000,135840000000,135890000000,486
1641236280000000000,2,10806,498940000000,499040000000,498920000000,498920000000,731
1641236280000000000,2,5966,170810000000,170820000000,170810000000,170815000000,249
1641236280000000000,2,4755,397370000000,397690000000,397310000000,397690000000,1518
1641236280000000000,2,27,182530000000,182540000000,182345000000,182370000000,40000
1641236280000000000,2,2807,156320000000,156320000000,156290000000,156310000000,1410
1641236280000000000,2,2556,119040000000,119100000000,119040000000,119095000000,1801
1641236280000000000,2,11291,52475000000,52490000000,52470000000,52490000000,3013
1641236280000000000,2,6978,176760000000,176770000000,176730000000,176740000000,299
1641236280000000000,2,11438,144180000000,144190000000,144180000000,144190000000,2603
1641236280000000000,2,8216,161810000000,161870000000,161810000000,161860000000,1157
1641236280000000000,2,7407,163720000000,163730000000,163670000000,163690000000,555
1641236280000000000,2,11317,52860000000,52860000000,52825000000,52830000000,4417
1641236280000000000,2,508,225170000000,225170000000,225100000000,225120000000,427
1641236280000000000,2,5621,52950000000,52950000000,52915000000,52925000000,11256
1641236280000000000,2,2429,62985000000,62985000000,62980000000,62980000000,2826
1641236280000000000,2,4941,406810000000,406940000000,406770000000,406940000000,368
1641236280000000000,2,1018,208350000000,208410000000,208320000000,208410000000,1004
1641236280000000000,2,986,167990000000,168050000000,167980000000,168050000000,465
1641236280000000000,2,6741,267230000000,267250000000,267180000000,267250000000,51
1641236280000000000,2,10579,155345000000,155390000000,155345000000,155390000000,250
1641236280000000000,2,2391,253790000000,253810000000,253610000000,253660000000,557
1641236280000000000,2,7085,76420000000,76420000000,76420000000,76420000000,219
1641236280000000000,2,5099,206350000000,206380000000,206270000000,206270000000,2378
1641236280000000000,2,7119,333600000000,333600000000,333460000000,333560000000,5493
1641236280000000000,2,6189,58900000000,58925000000,58900000000,58915000000,1300
1641236280000000000,2,10930,221410000000,221410000000,221220000000,221280000000,2729
1641236280000000000,2,5993,161825000000,161890000000,161820000000,161870000000,870
1641236340000000000,2,7407,163700000000,163830000000,163700000000,163830000000,556
1641236340000000000,2,27,182380000000,182390000000,182305000000,182370000000,18319
1641236340000000000,2,10806,498820000000,498820000000,498750000000,498750000000,144
1641236340000000000,2,7085,76420000000,76425000000,76410000000,76410000000,2091
1641236340000000000,2,11438,144190000000,144200000000,144180000000,144200000000,1948
1641236340000000000,2,6978,176760000000,176810000000,176760000000,176810000000,168
1641236340000000000,2,10579,155400000000,155480000000,155400000000,155480000000,16
1641236340000000000,2,6741,267280000000,267280000000,267260000000,267260000000,320
1641236340000000000,2,2556,119095000000,119140000000,119090000000,119125000000,8615
1641236340000000000,2,10930,221320000000,221390000000,221310000000,221310000000,1181
1641236340000000000,2,2807,156310000000,156400000000,156290000000,156360000000,1682
1641236340000000000,2,6189,58915000000,58915000000,58910000000,58910000000,2498
1641236340000000000,2,4755,397730000000,398250000000,397730000000,398130000000,1559
1641236340000000000,2,5099,206270000000,206310000000,206270000000,206290000000,1490
1641236340000000000,2,5621,52925000000,52950000000,52925000000,52950000000,7286
1641236340000000000,2,1763,206610000000,206670000000,206610000000,206670000000,14
1641236340000000000,2,986,168050000000,168090000000,168050000000,168080000000,557
1641236340000000000,2,11317,52830000000,52865000000,52825000000,52860000000,3917
1641236340000000000,2,5993,161920000000,161980000000,161920000000,161980000000,462
1641236340000000000,2,1018,208430000000,208500000000,208410000000,208500000000,737
1641236340000000000,2,8216,161850000000,161870000000,161850000000,161850000000,772
1641236340000000000,2,4941,406960000000,407090000000,406960000000,406990000000,280
1641236340000000000,2,5966,170830000000,170850000000,170830000000,170840000000,1056
1641236340000000000,2,2429,62980000000,62980000000,62960000000,62960000000,4310
1641236340000000000,2,5321,135880000000,135880000000,135850000000,135850000000,846
1641236340000000000,2,11291,52490000000,52495000000,52490000000,52495000000,1357
1641236340000000000,2,7119,333580000000,333600000000,333510000000,333540000000,1771
1641236340000000000,2,2391,253660000000,253850000000,253660000000,253850000000,386
1641236340000000000,2,508,225090000000,225110000000,225040000000,225070000000,1232
1641236340000000000,2,2920,57100000000,57110000000,57090000000,57100000000,673
1641236400000000000,2,2920,57090000000,57100000000,57080000000,57080000000,1137
1641236400000000000,2,10579,155430000000,155430000000,155410000000,155410000000,143
1641236400000000000,2,508,225040000000,225070000000,225040000000,225070000000,753
1641236400000000000,2,5321,135840000000,135840000000,135780000000,135780000000,947
1641236400000000000,2,5621,52955000000,52955000000,52940000000,52955000000,4794
1641236400000000000,2,7085,76400000000,76400000000,76380000000,76395000000,2134
1641236400000000000,2,4941,407080000000,407170000000,407065000000,407170000000,181
1641236400000000000,2,6189,58905000000,58905000000,58895000000,58895000000,2286
1641236400000000000,2,10930,221280000000,221310000000,221270000000,221300000000,819
1641236400000000000,2,2391,253890000000,253980000000,253870000000,253980000000,778
1641236400000000000,2,5966,170830000000,170860000000,170810000000,170860000000,133
1641236400000000000,2,8216,161860000000,161870000000,161820000000,161870000000,1181
1641236400000000000,2,5993,161960000000,161980000000,161920000000,161930000000,324
1641236400000000000,2,11317,52860000000,52860000000,52835000000,52840000000,3373
1641236400000000000,2,6741,267290000000,267290000000,267210000000,267210000000,260
1641236400000000000,2,6978,176790000000,176790000000,176760000000,176760000000,91
1641236400000000000,2,1763,206640000000,206640000000,206600000000,206600000000,923
1641236400000000000,2,4755,398100000000,398100000000,397940000000,397990000000,920
1641236400000000000,2,2807,156390000000,156400000000,156370000000,156370000000,1287
1641236400000000000,2,986,168070000000,168070000000,167970000000,168000000000,999
1641236400000000000,2,11291,52490000000,52490000000,52470000000,52470000000,2292
1641236400000000000,2,11438,144200000000,144270000000,144200000000,144270000000,2690
1641236400000000000,2,2429,62950000000,62970000000,62935000000,62970000000,4631
1641236400000000000,2,10806,498790000000,498910000000,498690000000,498880000000,87
1641236400000000000,2,5099,206290000000,206290000000,206140000000,206190000000,6771
1641236400000000000,2,27,182370000000,182440000000,182350000000,182440000000,21240
1641236400000000000,2,7119,333520000000,333710000000,333520000000,333710000000,5116
1641236400000000000,2,1018,208500000000,208500000000,208440000000,208475000000,581
1641236400000000000,2,7407,163830000000,163840000000,163790000000,163800000000,727
1641236400000000000,2,2556,119125000000,119140000000,119090000000,119090000000,4536
1641236460000000000,2,5993,161960000000,161980000000,161940000000,161950000000,1329
1641236460000000000,2,8216,161865000000,161880000000,161865000000,161870000000,347
1641236460000000000,2,4755,397980000000,398170000000,397900000000,397900000000,1042
1641236460000000000,2,7085,76400000000,76410000000,76375000000,76390000000,2162
1641236460000000000,2,2391,253990000000,254050000000,253920000000,253940000000,1457
1641236460000000000,2,2920,57100000000,57110000000,57090000000,57110000000,457
1641236460000000000,2,6741,267310000000,267400000000,267310000000,267400000000,149
1641236460000000000,2,986,168060000000,168070000000,167990000000,167990000000,425
1641236460000000000,2,10930,221330000000,221390000000,221310000000,221310000000,1614
1641236460000000000,2,27,182450000000,182460000000,182345000000,182365000000,21935
1641236460000000000,2,5099,206160000000,206500000000,206150000000,206500000000,6399
1641236460000000000,2,5966,170830000000,170830000000,170820000000,170820000000,150
1641236460000000000,2,5321,135770000000,135800000000,135770000000,135800000000,1230
1641236460000000000,2,2556,119090000000,119100000000,119080000000,119090000000,3867
1641236460000000000,2,1018,208380000000,208460000000,208380000000,208460000000,218
1641236460000000000,2,10806,498960000000,499015000000,498960000000,499015000000,143
1641236460000000000,2,5621,52950000000,52960000000,52950000000,52950000000,7056
1641236460000000000,2,1763,206670000000,206720000000,206670000000,206720000000,118
1641236460000000000,2,11317,52840000000,52845000000,52840000000,52845000000,959
1641236460000000000,2,7407,163810000000,163870000000,163810000000,163870000000,949
1641236460000000000,2,2807,156380000000,156420000000,156350000000,156350000000,790
1641236460000000000,2,6189,58890000000,58905000000,58875000000,58905000000,5556
1641236460000000000,2,7119,333710000000,333710000000,333620000000,333630000000,3877
1641236460000000000,2,4941,407200000000,407290000000,407160000000,407160000000,909
1641236460000000000,2,2429,62970000000,62975000000,62960000000,62960000000,1127
1641236460000000000,2,508,225050000000,225050000000,224990000000,225030000000,1041
1641236460000000000,2,11438,144270000000,144270000000,144250000000,144250000000,2575
1641236460000000000,2,6978,176800000000,176810000000,176800000000,176810000000,128
1641236460000000000,2,11291,52475000000,52475000000,52465000000,52465000000,1185
1641236460000000000,2,10579,155420000000,155450000000,155400000000,155400000000,24
1641236520000000000,2,6741,267440000000,267440000000,267300000000,267320000000,607
1641236520000000000,2,11438,144250000000,144300000000,144240000000,144300000000,2555
1641236520000000000,2,5621,52945000000,52950000000,52910000000,52910000000,9391
1641236520000000000,2,2429,62955000000,62955000000,62945000000,62945000000,1618
1641236520000000000,2,2391,253930000000,254070000000,253890000000,254010000000,2462
1641236520000000000,2,7407,163870000000,163880000000,163790000000,163800000000,1388
1641236520000000000,2,986,167960000000,167960000000,167910000000,167910000000,382
1641236520000000000,2,6978,176840000000,176840000000,176840000000,176840000000,14
1641236520000000000,2,7085,76400000000,76400000000,76370000000,76370000000,2159
1641236520000000000,2,10806,499040000000,499080000000,499000000000,499040000000,133
1641236520000000000,2,4941,407260000000,407290000000,407210000000,407290000000,346
1641236520000000000,2,4755,397810000000,397890000000,397760000000,397840000000,398
1641236520000000000,2,7119,333640000000,333640000000,333400000000,333420000000,5751
1641236520000000000,2,10930,221290000000,221300000000,221150000000,221150000000,1725
1641236520000000000,2,11317,52850000000,52890000000,52850000000,52890000000,7050
1641236520000000000,2,5321,135820000000,135830000000,135750000000,135750000000,426
1641236520000000000,2,5966,170830000000,170850000000,170790000000,170850000000,1389
1641236520000000000,2,8216,161900000000,161915000000,161870000000,161900000000,2112
1641236520000000000,2,27,182370000000,182400000000,182260000000,182260000000,14067
1641236520000000000,2,1018,208470000000,208530000000,208430000000,208450000000,2648
1641236520000000000,2,6189,58905000000,58910000000,58905000000,58905000000,700
1641236520000000000,2,5993,161930000000,161950000000,161930000000,161940000000,986
1641236520000000000,2,2556,119090000000,119100000000,119060000000,119070000000,2747
1641236520000000000,2,2920,57110000000,57110000000,57100000000,57100000000,502
1641236520000000000,2,10579,155410000000,155480000000,155410000000,155460000000,419
1641236520000000000,2,11291,52465000000,52465000000,52465000000,52465000000,200
1641236520000000000,2,508,225050000000,225050000000,224970000000,224970000000,1207
1641236520000000000,2,1763,206720000000,206720000000,206610000000,206610000000,478
1641236520000000000,2,5099,206470000000,206520000000,206445000000,206445000000,977
1641236520000000000,2,2807,156350000000,156410000000,156320000000,156320000000,2815
1641236580000000000,2,2556,119080000000,119090000000,119060000000,119060000000,448
1641236580000000000,2,7407,163780000000,163790000000,163760000000,163760000000,1386
1641236580000000000,2,6189,58910000000,58925000000,58910000000,58920000000,3785
1641236580000000000,2,1018,208430000000,208430000000,208410000000,208420000000,99
1641236580000000000,2,11291,52465000000,52470000000,52465000000,52470000000,4026
1641236580000000000,2,7119,333430000000,333470000000,333410000000,333470000000,2727
1641236580000000000,2,8216,161910000000,161920000000,161900000000,161900000000,384
1641236580000000000,2,10579,155460000000,155480000000,155440000000,155480000000,122
1641236580000000000,2,986,167910000000,167910000000,167850000000,167850000000,271
1641236580000000000,2,10930,221140000000,221160000000,221060000000,221080000000,474
1641236580000000000,2,2807,156320000000,156340000000,156280000000,156300000000,1536
1641236580000000000,2,4755,397790000000,397870000000,397730000000,397760000000,373
1641236580000000000,2,5099,206470000000,206480000000,206430000000,206480000000,463
1641236580000000000,2,4941,407240000000,407350000000,407180000000,407320000000,312
1641236580000000000,2,5966,170840000000,170880000000,170830000000,170880000000,335
1641236580000000000,2,7085,76365000000,76365000000,76350000000,76360000000,248
1641236580000000000,2,2429,62945000000,62950000000,62940000000,62950000000,4073
1641236580000000000,2,1763,206590000000,206590000000,206470000000,206510000000,2418
1641236580000000000,2,2920,57100000000,57100000000,57080000000,57090000000,1088
1641236580000000000,2,11317,52890000000,52920000000,52890000000,52920000000,949
1641236580000000000,2,5993,161940000000,161950000000,161930000000,161950000000,821
1641236580000000000,2,27,182265000000,182320000000,182260000000,182295000000,20484
1641236580000000000,2,10806,499030000000,499080000000,499000000000,499070000000,296
1641236580000000000,2,2391,254040000000,254070000000,253980000000,254050000000,1590
1641236580000000000,2,5621,52905000000,52905000000,52885000000,52900000000,15088
1641236580000000000,2,5321,135700000000,135760000000,135700000000,135760000000,701
1641236580000000000,2,508,224950000000,224960000000,224850000000,224960000000,1071
1641236580000000000,2,11438,144310000000,144420000000,144305000000,144420000000,4105
1641236580000000000,2,6978,176860000000,176860000000,176790000000,176820000000,530
1641236580000000000,2,6741,267320000000,267360000000,267320000000,267360000000,310
1641236640000000000,2,2920,57100000000,57120000000,57100000000,57100000000,508
1641236640000000000,2,11438,144430000000,144430000000,144310000000,144310000000,7229
1641236640000000000,2,508,224935000000,225010000000,224930000000,225010000000,579
1641236640000000000,2,2391,254020000000,254120000000,253980000000,254060000000,2175
1641236640000000000,2,5966,170890000000,170920000000,170890000000,170900000000,1525
1641236640000000000,2,4941,407370000000,407460000000,407320000000,407340000000,778
1641236640000000000,2,7407,163760000000,163820000000,163750000000,163820000000,891
1641236640000000000,2,11291,52480000000,52500000000,52480000000,52500000000,3149
1641236640000000000,2,6978,176830000000,176860000000,176830000000,176860000000,117
1641236640000000000,2,1763,206500000000,206530000000,206490000000,206490000000,72
1641236640000000000,2,5321,135780000000,135810000000,135780000000,135790000000,589
1641236640000000000,2,5621,52900000000,52900000000,52885000000,52890000000,5987
1641236640000000000,2,10806,499050000000,499110000000,499020000000,499020000000,126
1641236640000000000,2,5099,206500000000,206610000000,206500000000,206570000000,811
1641236640000000000,2,4755,397740000000,397830000000,397730000000,397830000000,331
1641236640000000000,2,8216,161920000000,161940000000,161890000000,161920000000,2565
1641236640000000000,2,6189,58920000000,58930000000,58920000000,58930000000,5827
1641236640000000000,2,11317,52920000000,52940000000,52920000000,52920000000,4000
1641236640000000000,2,6741,267310000000,267400000000,267190000000,267260000000,839
1641236640000000000,2,7085,76365000000,76370000000,76355000000,76355000000,1271
1641236640000000000,2,7119,333510000000,333510000000,333420000000,333450000000,1976
1641236640000000000,2,2807,156310000000,156370000000,156310000000,156370000000,1141
1641236640000000000,2,10930,221090000000,221200000000,221080000000,221180000000,797
1641236640000000000,2,2556,119050000000,119100000000,119050000000,119090000000,4849
1641236640000000000,2,10579,155475000000,155560000000,155475000000,155560000000,421
1641236640000000000,2,2429,62950000000,62950000000,62945000000,62945000000,3811
1641236640000000000,2,27,182290000000,182290000000,182210000000,182250000000,12962
1641236640000000000,2,1018,208410000000,208430000000,208340000000,208410000000,978
1641236640000000000,2,5993,161960000000,162020000000,161960000000,162020000000,559
1641236640000000000,2,986,167860000000,167910000000,167860000000,167910000000,336
1641236700000000000,2,11317,52910000000,52910000000,52895000000,52910000000,2854
1641236700000000000,2,5993,162000000000,162000000000,161960000000,161960000000,801
1641236700000000000,2,6189,58935000000,58995000000,58930000000,58990000000,22051
1641236700000000000,2,1018,208360000000,208440000000,208340000000,208440000000,1770
1641236700000000000,2,4755,397780000000,397800000000,397740000000,397760000000,478
1641236700000000000,2,7085,76355000000,76370000000,76355000000,76370000000,729
1641236700000000000,2,2429,62945000000,62945000000,62915000000,62915000000,4133
1641236700000000000,2,11291,52500000000,52500000000,52495000000,52495000000,1415
1641236700000000000,2,6741,267235000000,267250000000,267235000000,267240000000,236
1641236700000000000,2,986,167920000000,167970000000,167890000000,167970000000,227
1641236700000000000,2,7119,333440000000,333500000000,333420000000,333420000000,4563
1641236700000000000,2,4941,407400000000,407440000000,407260000000,407260000000,234
1641236700000000000,2,5966,170910000000,170940000000,170910000000,170940000000,431
1641236700000000000,2,10806,499020000000,499040000000,498990000000,499000000000,472
1641236700000000000,2,1763,206520000000,206610000000,206520000000,206610000000,445
1641236700000000000,2,2920,57100000000,57110000000,57100000000,57110000000,188
1641236700000000000,2,2556,119080000000,119100000000,119070000000,119095000000,3162
1641236700000000000,2,7407,163800000000,163800000000,163680000000,163690000000,401
1641236700000000000,2,10930,221200000000,221320000000,221200000000,221320000000,1254
1641236700000000000,2,27,182255000000,182345000000,182155000000,182180000000,24422
1641236700000000000,2,5621,52900000000,52900000000,52890000000,52890000000,7855
1641236700000000000,2,5321,135780000000,135810000000,135780000000,135790000000,2451
1641236700000000000,2,2807,156370000000,156390000000,156350000000,156360000000,1149
1641236700000000000,2,8216,161910000000,161950000000,161910000000,161920000000,1431
1641236700000000000,2,5099,206580000000,206590000000,206500000000,206500000000,196
1641236700000000000,2,2391,254110000000,254230000000,254110000000,254120000000,1654
1641236700000000000,2,508,224990000000,225060000000,224955000000,225060000000,753
1641236700000000000,2,11438,144330000000,144360000000,144330000000,144360000000,2327
1641236700000000000,2,6978,176900000000,176900000000,176900000000,176900000000,10
1641236760000000000,2,2920,57125000000,57150000000,57125000000,57140000000,749
1641236760000000000,2,6978,176900000000,177030000000,176900000000,177030000000,171
1641236760000000000,2,5621,52880000000,52905000000,52870000000,52905000000,22206
1641236760000000000,2,4755,397740000000,397790000000,397730000000,397790000000,812
1641236760000000000,2,8216,161930000000,161960000000,161930000000,161940000000,1190
1641236760000000000,2,6189,58985000000,58985000000,58955000000,58980000000,8803
1641236760000000000,2,10930,221340000000,221460000000,221340000000,221460000000,2248
1641236760000000000,2,2556,119090000000,119100000000,119090000000,119100000000,6892
1641236760000000000,2,10579,155560000000,155690000000,155560000000,155690000000,279
1641236760000000000,2,11291,52495000000,52515000000,52495000000,52515000000,3005
1641236760000000000,2,1763,206630000000,206730000000,206630000000,206730000000,12
1641236760000000000,2,10806,499000000000,499100000000,498965000000,499030000000,408
1641236760000000000,2,7119,333430000000,333630000000,333420000000,333630000000,5140
1641236760000000000,2,1018,208410000000,208430000000,208350000000,208430000000,962
1641236760000000000,2,508,225040000000,225060000000,225020000000,225060000000,557
1641236760000000000,2,2429,62915000000,62930000000,62915000000,62930000000,4119
1641236760000000000,2,4941,407300000000,407320000000,407155000000,407250000000,870
1641236760000000000,2,5099,206525000000,206630000000,206500000000,206630000000,504
1641236760000000000,2,2807,156350000000,156370000000,156320000000,156370000000,1283
1641236760000000000,2,5993,161950000000,161960000000,161950000000,161960000000,1538
1641236760000000000,2,6741,267300000000,267310000000,267300000000,267310000000,208
1641236760000000000,2,11438,144350000000,144440000000,144350000000,144440000000,1252
1641236760000000000,2,5321,135810000000,135820000000,135790000000,135790000000,1168
1641236760000000000,2,2391,254140000000,254220000000,254120000000,254190000000,982
1641236760000000000,2,7085,76375000000,76405000000,76375000000,76405000000,945
1641236760000000000,2,5966,170920000000,170970000000,170910000000,170970000000,986
1641236760000000000,2,27,182180000000,182180000000,182080000000,182140000000,32639
1641236760000000000,2,7407,163670000000,163700000000,163640000000,163700000000,2456
1641236760000000000,2,11317,52910000000,52925000000,52905000000,52925000000,1307
1641236760000000000,2,986,167930000000,167930000000,167900000000,167900000000,76
1641236820000000000,2,10579,155710000000,155710000000,155710000000,155710000000,2
1641236820000000000,2,986,167880000000,167900000000,167860000000,167890000000,1068
1641236820000000000,2,7407,163680000000,163700000000,163680000000,163690000000,346
